attribute_id,attribute_name,attribute_question,group_id,active,attribute_tooltip
1507,"{""fi"":""Kuumennuskeittiö"",""sv"":""[Svenska]Kuumennuskeittiö"",""en"":""[English]Kuumennuskeittiö""}","{""fi"":""Onko rakennuksessa kuumennuskeittiö?"",""sv"":""[Svenska]Onko rakennuksessa kuumennuskeittiö?"",""en"":""[English]Onko rakennuksessa kuumennuskeittiö?""}",2,True,"{""fi"":""Kuumennuskeittiö on huonetila, jossa esikypsennettyjä tai valmiita ruokia valmistetaan kuumentamalla uunissa, vesihauteessa tai keittämällä"",""sv"":""[Svenska]Kuumennuskeittiö on huonetila, jossa esikypsennettyjä tai valmiita ruokia valmistetaan kuumentamalla uunissa, vesihauteessa tai keittämällä"",""en"":""[English]Kuumennuskeittiö on huonetila, jossa esikypsennettyjä tai valmiita ruokia valmistetaan kuumentamalla uunissa, vesihauteessa tai keittämällä""}"
1508,"{""fi"":""Ruokasali"",""sv"":""[Svenska]Ruokasali"",""en"":""[English]Ruokasali""}","{""fi"":""Onko rakennuksessa ruokasali?"",""sv"":""[Svenska]Onko rakennuksessa ruokasali?"",""en"":""[English]Onko rakennuksessa ruokasali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1509,"{""fi"":""Ruuanjakelu"",""sv"":""[Svenska]Ruuanjakelu"",""en"":""[English]Ruuanjakelu""}","{""fi"":""Onko rakennuksessa ruuanjakelua?"",""sv"":""[Svenska]Onko rakennuksessa ruuanjakelua?"",""en"":""[English]Onko rakennuksessa ruuanjakelua?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1510,"{""fi"":""Astianpalautus"",""sv"":""[Svenska]Astianpalautus"",""en"":""[English]Astianpalautus""}","{""fi"":""Onko rakennuksessa astianpalautusta?"",""sv"":""[Svenska]Onko rakennuksessa astianpalautusta?"",""en"":""[English]Onko rakennuksessa astianpalautusta?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
1600,"{""fi"":""Majoitus"",""sv"":""[Svenska]Majoitus"",""en"":""[English]Majoitus""}","{""fi"":""Voiko rakennuksessa majoittua?"",""sv"":""[Svenska]Voiko rakennuksessa majoittua?"",""en"":""[English]Voiko rakennuksessa majoittua?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1601,"{""fi"":""Majoitushuone"",""sv"":""[Svenska]Majoitushuone"",""en"":""[English]Majoitushuone""}","{""fi"":""Onko rakennuksessa majoitushuoneita?"",""sv"":""[Svenska]Onko rakennuksessa majoitushuoneita?"",""en"":""[English]Onko rakennuksessa majoitushuoneita?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1700,"{""fi"":""Asiakaspalvelu"",""sv"":""[Svenska]Asiakaspalvelu"",""en"":""[English]Asiakaspalvelu""}","{""fi"":""Onko rakennuksessa asiakaspalveluun liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa asiakaspalveluun liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa asiakaspalveluun liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1701,"{""fi"":""Hoitohuone"",""sv"":""[Svenska]Hoitohuone"",""en"":""[English]Hoitohuone""}","{""fi"":""Onko rakennuksessa hoitohuonetta?"",""sv"":""[Svenska]Onko rakennuksessa hoitohuonetta?"",""en"":""[English]Onko rakennuksessa hoitohuonetta?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1702,"{""fi"":""Itsepalvelupiste"",""sv"":""[Svenska]Itsepalvelupiste"",""en"":""[English]Itsepalvelupiste""}","{""fi"":""Onko rakennuksessa itsepalvelupiste?"",""sv"":""[Svenska]Onko rakennuksessa itsepalvelupiste?"",""en"":""[English]Onko rakennuksessa itsepalvelupiste?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1703,"{""fi"":""Katos"",""sv"":""[Svenska]Katos"",""en"":""[English]Katos""}","{""fi"":""Onko rakennuksessa katos?"",""sv"":""[Svenska]Onko rakennuksessa katos?"",""en"":""[English]Onko rakennuksessa katos?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1800,"{""fi"":""Kokoontuminen"",""sv"":""[Svenska]Kokoontuminen"",""en"":""[English]Kokoontuminen""}","{""fi"":""Onko rakennuksessa kokoontumiseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa kokoontumiseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa kokoontumiseen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
1801,"{""fi"":""Kokoushuone"",""sv"":""[Svenska]Kokoushuone"",""en"":""[English]Kokoushuone""}","{""fi"":""Onko rakennuksessa kokoushuone?"",""sv"":""[Svenska]Onko rakennuksessa kokoushuone?"",""en"":""[English]Onko rakennuksessa kokoushuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1802,"{""fi"":""Lämpiö"",""sv"":""[Svenska]Lämpiö"",""en"":""[English]Lämpiö""}","{""fi"":""Onko rakennuksessa lämpiö?"",""sv"":""[Svenska]Onko rakennuksessa lämpiö?"",""en"":""[English]Onko rakennuksessa lämpiö?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1803,"{""fi"":""Monitoimitila"",""sv"":""[Svenska]Monitoimitila"",""en"":""[English]Monitoimitila""}","{""fi"":""Onko rakennuksessa monitoimitila?"",""sv"":""[Svenska]Onko rakennuksessa monitoimitila?"",""en"":""[English]Onko rakennuksessa monitoimitila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1804,"{""fi"":""Odotustila"",""sv"":""[Svenska]Odotustila"",""en"":""[English]Odotustila""}","{""fi"":""Onko rakennuksessa odotustila?"",""sv"":""[Svenska]Onko rakennuksessa odotustila?"",""en"":""[English]Onko rakennuksessa odotustila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1805,"{""fi"":""Kokoussali"",""sv"":""[Svenska]Kokoussali"",""en"":""[English]Kokoussali""}","{""fi"":""Onko rakennuksessa kokoussali?"",""sv"":""[Svenska]Onko rakennuksessa kokoussali?"",""en"":""[English]Onko rakennuksessa kokoussali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1806,"{""fi"":""Elokuvasali"",""sv"":""[Svenska]Elokuvasali"",""en"":""[English]Elokuvasali""}","{""fi"":""Onko rakennuksessa elokuvasali?"",""sv"":""[Svenska]Onko rakennuksessa elokuvasali?"",""en"":""[English]Onko rakennuksessa elokuvasali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1807,"{""fi"":""Kahvikeittiö"",""sv"":""[Svenska]Kahvikeittiö"",""en"":""[English]Kahvikeittiö""}","{""fi"":""Onko rakennuksessa kahvikeittiö?"",""sv"":""[Svenska]Onko rakennuksessa kahvikeittiö?"",""en"":""[English]Onko rakennuksessa kahvikeittiö?""}",2,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1808,"{""fi"":""Sali"",""sv"":""[Svenska]Sali"",""en"":""[English]Sali""}","{""fi"":""Onko rakennuksessa sali?"",""sv"":""[Svenska]Onko rakennuksessa sali?"",""en"":""[English]Onko rakennuksessa sali?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
1809,"{""fi"":""Kirkkosali"",""sv"":""[Svenska]Kirkkosali"",""en"":""[English]Kirkkosali""}","{""fi"":""Onko rakennuksessa kirkkosali?"",""sv"":""[Svenska]Onko rakennuksessa kirkkosali?"",""en"":""[English]Onko rakennuksessa kirkkosali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1810,"{""fi"":""Sakaristo"",""sv"":""[Svenska]Sakaristo"",""en"":""[English]Sakaristo""}","{""fi"":""Onko rakennuksessa sakaristo?"",""sv"":""[Svenska]Onko rakennuksessa sakaristo?"",""en"":""[English]Onko rakennuksessa sakaristo?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
1900,"{""fi"":""Virkistys"",""sv"":""[Svenska]Virkistys"",""en"":""[English]Virkistys""}","{""fi"":""Onko rakennuksessa virkistystila?"",""sv"":""[Svenska]Onko rakennuksessa virkistystila?"",""en"":""[English]Onko rakennuksessa virkistystila?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
1901,"{""fi"":""Kuntosali"",""sv"":""[Svenska]Kuntosali"",""en"":""[English]Kuntosali""}","{""fi"":""Onko rakennuksessa kuntosali?"",""sv"":""[Svenska]Onko rakennuksessa kuntosali?"",""en"":""[English]Onko rakennuksessa kuntosali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2000,"{""fi"":""Liikenne"",""sv"":""[Svenska]Liikenne"",""en"":""[English]Liikenne""}","{""fi"":""Onko rakennuksessa liikenteeseen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa liikenteeseen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa liikenteeseen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2001,"{""fi"":""Kalustohalli"",""sv"":""[Svenska]Kalustohalli"",""en"":""[English]Kalustohalli""}","{""fi"":""Onko rakennuksessa kalustohalli?"",""sv"":""[Svenska]Onko rakennuksessa kalustohalli?"",""en"":""[English]Onko rakennuksessa kalustohalli?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2002,"{""fi"":""Lastaustila"",""sv"":""[Svenska]Lastaustila"",""en"":""[English]Lastaustila""}","{""fi"":""Onko rakennuksessa lastaustila?"",""sv"":""[Svenska]Onko rakennuksessa lastaustila?"",""en"":""[English]Onko rakennuksessa lastaustila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2003,"{""fi"":""Materiaalin käsittely"",""sv"":""[Svenska]Materiaalin käsittely"",""en"":""[English]Materiaalin käsittely""}","{""fi"":""Onko rakennuksessa materiaalin käsittelyä?"",""sv"":""[Svenska]Onko rakennuksessa materiaalin käsittelyä?"",""en"":""[English]Onko rakennuksessa materiaalin käsittelyä?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2004,"{""fi"":""Palvelukeittiö"",""sv"":""[Svenska]Palvelukeittiö"",""en"":""[English]Palvelukeittiö""}","{""fi"":""Onko rakennuksessa palvelukeittiö?"",""sv"":""[Svenska]Onko rakennuksessa palvelukeittiö?"",""en"":""[English]Onko rakennuksessa palvelukeittiö?""}",2,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2005,"{""fi"":""Tarkastusalue"",""sv"":""[Svenska]Tarkastusalue"",""en"":""[English]Tarkastusalue""}","{""fi"":""Onko rakennuksessa tarkastusalue?"",""sv"":""[Svenska]Onko rakennuksessa tarkastusalue?"",""en"":""[English]Onko rakennuksessa tarkastusalue?""}",9,True,"{""fi"":""Tarkastusalueella tarkoitetaan useasta tarkastuspisteestä, esimerkiksi turvatarkastuksesta, koostuvaa aluetta."",""sv"":""[Svenska]Tarkastusalueella tarkoitetaan useasta tarkastuspisteestä, esimerkiksi turvatarkastuksesta, koostuvaa aluetta."",""en"":""[English]Tarkastusalueella tarkoitetaan useasta tarkastuspisteestä, esimerkiksi turvatarkastuksesta, koostuvaa aluetta.""}"
2006,"{""fi"":""Tarkastuspiste"",""sv"":""[Svenska]Tarkastuspiste"",""en"":""[English]Tarkastuspiste""}","{""fi"":""Onko rakennuksessa tarkastuspiste?"",""sv"":""[Svenska]Onko rakennuksessa tarkastuspiste?"",""en"":""[English]Onko rakennuksessa tarkastuspiste?""}",9,True,"{""fi"":""Yksittäinen tarkastuspiste. Esimerkiksi rajatarkastuspiste"",""sv"":""[Svenska]Yksittäinen tarkastuspiste. Esimerkiksi rajatarkastuspiste"",""en"":""[English]Yksittäinen tarkastuspiste. Esimerkiksi rajatarkastuspiste""}"
2007,"{""fi"":""Tarkastustila"",""sv"":""[Svenska]Tarkastustila"",""en"":""[English]Tarkastustila""}","{""fi"":""Onko rakennuksessa tarkastustila?"",""sv"":""[Svenska]Onko rakennuksessa tarkastustila?"",""en"":""[English]Onko rakennuksessa tarkastustila?""}",9,True,"{""fi"":""Tarkastutilalla tarkoitetaan yleensä suljettua rajan ylitykseen liittyvää henkilön ja henkilön matkatavaroiden tarkastamiseen käytettäväää tilaa. Esimerkiksi henkilötarkastustila."",""sv"":""[Svenska]Tarkastutilalla tarkoitetaan yleensä suljettua rajan ylitykseen liittyvää henkilön ja henkilön matkatavaroiden tarkastamiseen käytettäväää tilaa. Esimerkiksi henkilötarkastustila."",""en"":""[English]Tarkastutilalla tarkoitetaan yleensä suljettua rajan ylitykseen liittyvää henkilön ja henkilön matkatavaroiden tarkastamiseen käytettäväää tilaa. Esimerkiksi henkilötarkastustila.""}"
2008,"{""fi"":""Eläintila"",""sv"":""[Svenska]Eläintila"",""en"":""[English]Eläintila""}","{""fi"":""Onko rakennuksessa eläintila?"",""sv"":""[Svenska]Onko rakennuksessa eläintila?"",""en"":""[English]Onko rakennuksessa eläintila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2009,"{""fi"":""Tupakointitila"",""sv"":""[Svenska]Tupakointitila"",""en"":""[English]Tupakointitila""}","{""fi"":""Onko rakennuksessa tupakointitila?"",""sv"":""[Svenska]Onko rakennuksessa tupakointitila?"",""en"":""[English]Onko rakennuksessa tupakointitila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2100,"{""fi"":""Auto- ja kalustosäilytys"",""sv"":""[Svenska]Auto- ja kalustosäilytys"",""en"":""[English]Auto- ja kalustosäilytys""}","{""fi"":""Onko rakennuksessa auto- ja kalustosäilityksen tiloja?"",""sv"":""[Svenska]Onko rakennuksessa auto- ja kalustosäilityksen tiloja?"",""en"":""[English]Onko rakennuksessa auto- ja kalustosäilityksen tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2101,"{""fi"":""Ajoramppi"",""sv"":""[Svenska]Ajoramppi"",""en"":""[English]Ajoramppi""}","{""fi"":""Onko rakennuksessa ajoramppia?"",""sv"":""[Svenska]Onko rakennuksessa ajoramppia?"",""en"":""[English]Onko rakennuksessa ajoramppia?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2102,"{""fi"":""Ajoväylä"",""sv"":""[Svenska]Ajoväylä"",""en"":""[English]Ajoväylä""}","{""fi"":""Onko rakennuksessa ajoväylää?"",""sv"":""[Svenska]Onko rakennuksessa ajoväylää?"",""en"":""[English]Onko rakennuksessa ajoväylää?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2103,"{""fi"":""Pysäköintihalli"",""sv"":""[Svenska]Pysäköintihalli"",""en"":""[English]Pysäköintihalli""}","{""fi"":""Onko rakennuksessa pysäköintihallia?"",""sv"":""[Svenska]Onko rakennuksessa pysäköintihallia?"",""en"":""[English]Onko rakennuksessa pysäköintihallia?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2104,"{""fi"":""Autokatos"",""sv"":""[Svenska]Autokatos"",""en"":""[English]Autokatos""}","{""fi"":""Onko rakennuksessa autokatos?"",""sv"":""[Svenska]Onko rakennuksessa autokatos?"",""en"":""[English]Onko rakennuksessa autokatos?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2200,"{""fi"":""Auto- ja kalustohuolto"",""sv"":""[Svenska]Auto- ja kalustohuolto"",""en"":""[English]Auto- ja kalustohuolto""}","{""fi"":""Onko rakennuksessa auto- ja kalustohuoltoon liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa auto- ja kalustohuoltoon liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa auto- ja kalustohuoltoon liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2201,"{""fi"":""Huoltohalli"",""sv"":""[Svenska]Huoltohalli"",""en"":""[English]Huoltohalli""}","{""fi"":""Onko rakennuksessa huoltohalli?"",""sv"":""[Svenska]Onko rakennuksessa huoltohalli?"",""en"":""[English]Onko rakennuksessa huoltohalli?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2202,"{""fi"":""Työnjohtotila"",""sv"":""[Svenska]Työnjohtotila"",""en"":""[English]Työnjohtotila""}","{""fi"":""Onko rakennuksessa työnjohtotila?"",""sv"":""[Svenska]Onko rakennuksessa työnjohtotila?"",""en"":""[English]Onko rakennuksessa työnjohtotila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2203,"{""fi"":""Verstas"",""sv"":""[Svenska]Verstas"",""en"":""[English]Verstas""}","{""fi"":""Onko rakennuksessa verstas?"",""sv"":""[Svenska]Onko rakennuksessa verstas?"",""en"":""[English]Onko rakennuksessa verstas?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2300,"{""fi"":""Tuotanto"",""sv"":""[Svenska]Tuotanto"",""en"":""[English]Tuotanto""}","{""fi"":""Onko rakennuksessa tuotantoon liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa tuotantoon liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa tuotantoon liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2301,"{""fi"":""Palvelinsali"",""sv"":""[Svenska]Palvelinsali"",""en"":""[English]Palvelinsali""}","{""fi"":""Onko rakennuksessa palvelinsali?"",""sv"":""[Svenska]Onko rakennuksessa palvelinsali?"",""en"":""[English]Onko rakennuksessa palvelinsali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2302,"{""fi"":""Sulkutila"",""sv"":""[Svenska]Sulkutila"",""en"":""[English]Sulkutila""}","{""fi"":""Onko rakennuksessa sulkutila?"",""sv"":""[Svenska]Onko rakennuksessa sulkutila?"",""en"":""[English]Onko rakennuksessa sulkutila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2303,"{""fi"":""Tuotantotila"",""sv"":""[Svenska]Tuotantotila"",""en"":""[English]Tuotantotila""}","{""fi"":""Onko rakennuksessa tuotantotila?"",""sv"":""[Svenska]Onko rakennuksessa tuotantotila?"",""en"":""[English]Onko rakennuksessa tuotantotila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2304,"{""fi"":""Allastila"",""sv"":""[Svenska]Allastila"",""en"":""[English]Allastila""}","{""fi"":""Onko rakennuksessa allastila?"",""sv"":""[Svenska]Onko rakennuksessa allastila?"",""en"":""[English]Onko rakennuksessa allastila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2305,"{""fi"":""Prosessihalli"",""sv"":""[Svenska]Prosessihalli"",""en"":""[English]Prosessihalli""}","{""fi"":""Onko rakennuksessa prosessihalli?"",""sv"":""[Svenska]Onko rakennuksessa prosessihalli?"",""en"":""[English]Onko rakennuksessa prosessihalli?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2400,"{""fi"":""Terveys"",""sv"":""[Svenska]Terveys"",""en"":""[English]Terveys""}","{""fi"":""Onko rakennuksessa terveyteen liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa terveyteen liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa terveyteen liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2401,"{""fi"":""Itsehoitopiste"",""sv"":""[Svenska]Itsehoitopiste"",""en"":""[English]Itsehoitopiste""}","{""fi"":""Onko rakennuksessa itsehoitopiste?"",""sv"":""[Svenska]Onko rakennuksessa itsehoitopiste?"",""en"":""[English]Onko rakennuksessa itsehoitopiste?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2402,"{""fi"":""Lepohuone"",""sv"":""[Svenska]Lepohuone"",""en"":""[English]Lepohuone""}","{""fi"":""Onko rakennuksessa lepohuone?"",""sv"":""[Svenska]Onko rakennuksessa lepohuone?"",""en"":""[English]Onko rakennuksessa lepohuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2403,"{""fi"":""Toimenpidehuone"",""sv"":""[Svenska]Toimenpidehuone"",""en"":""[English]Toimenpidehuone""}","{""fi"":""Onko rakennuksessa toimenpidehuone?"",""sv"":""[Svenska]Onko rakennuksessa toimenpidehuone?"",""en"":""[English]Onko rakennuksessa toimenpidehuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2404,"{""fi"":""Vastaanottohuone"",""sv"":""[Svenska]Vastaanottohuone"",""en"":""[English]Vastaanottohuone""}","{""fi"":""Onko rakennuksessa vastaanottohuone?"",""sv"":""[Svenska]Onko rakennuksessa vastaanottohuone?"",""en"":""[English]Onko rakennuksessa vastaanottohuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2500,"{""fi"":""Sairaanhoito"",""sv"":""[Svenska]Sairaanhoito"",""en"":""[English]Sairaanhoito""}","{""fi"":""Onko rakennuksessa sairaanhoitoon liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa sairaanhoitoon liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa sairaanhoitoon liittyviä tiloja?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2501,"{""fi"":""Heräämö"",""sv"":""[Svenska]Heräämö"",""en"":""[English]Heräämö""}","{""fi"":""Onko rakennuksessa heräämö?"",""sv"":""[Svenska]Onko rakennuksessa heräämö?"",""en"":""[English]Onko rakennuksessa heräämö?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2502,"{""fi"":""Lastenhoitohuone"",""sv"":""[Svenska]Lastenhoitohuone"",""en"":""[English]Lastenhoitohuone""}","{""fi"":""Onko rakennuksessa lastenhoitohuonetta?"",""sv"":""[Svenska]Onko rakennuksessa lastenhoitohuonetta?"",""en"":""[English]Onko rakennuksessa lastenhoitohuonetta?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2503,"{""fi"":""Leikkaussali"",""sv"":""[Svenska]Leikkaussali"",""en"":""[English]Leikkaussali""}","{""fi"":""Onko rakennuksessa leikkaussali?"",""sv"":""[Svenska]Onko rakennuksessa leikkaussali?"",""en"":""[English]Onko rakennuksessa leikkaussali?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2504,"{""fi"":""Liikuntatila"",""sv"":""[Svenska]Liikuntatila"",""en"":""[English]Liikuntatila""}","{""fi"":""Onko rakennuksessa liikuntatila?"",""sv"":""[Svenska]Onko rakennuksessa liikuntatila?"",""en"":""[English]Onko rakennuksessa liikuntatila?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2505,"{""fi"":""Pesuhuone, esteetön"",""sv"":""[Svenska]Pesuhuone, esteetön"",""en"":""[English]Pesuhuone, esteetön""}","{""fi"":""Onko rakennuksessa esteetön pesuhuone?"",""sv"":""[Svenska]Onko rakennuksessa esteetön pesuhuone?"",""en"":""[English]Onko rakennuksessa esteetön pesuhuone?""}",4,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2506,"{""fi"":""Pesupiste"",""sv"":""[Svenska]Pesupiste"",""en"":""[English]Pesupiste""}","{""fi"":""Onko rakennuksessa pesupiste?"",""sv"":""[Svenska]Onko rakennuksessa pesupiste?"",""en"":""[English]Onko rakennuksessa pesupiste?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2507,"{""fi"":""Potilashuone"",""sv"":""[Svenska]Potilashuone"",""en"":""[English]Potilashuone""}","{""fi"":""Onko rakennuksessa potilashuone?"",""sv"":""[Svenska]Onko rakennuksessa potilashuone?"",""en"":""[English]Onko rakennuksessa potilashuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2508,"{""fi"":""Pukuhuone, esteetön"",""sv"":""[Svenska]Pukuhuone, esteetön"",""en"":""[English]Pukuhuone, esteetön""}","{""fi"":""Onko rakennuksessa esteetöntä pukuhuonetta?"",""sv"":""[Svenska]Onko rakennuksessa esteetöntä pukuhuonetta?"",""en"":""[English]Onko rakennuksessa esteetöntä pukuhuonetta?""}",5,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2509,"{""fi"":""Ryhmätila"",""sv"":""[Svenska]Ryhmätila"",""en"":""[English]Ryhmätila""}","{""fi"":""Onko rakennuksessa ryhmätila?"",""sv"":""[Svenska]Onko rakennuksessa ryhmätila?"",""en"":""[English]Onko rakennuksessa ryhmätila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2510,"{""fi"":""Välinehuoltotila"",""sv"":""[Svenska]Välinehuoltotila"",""en"":""[English]Välinehuoltotila""}","{""fi"":""Onko rakennuksessa välinehuoltotila?"",""sv"":""[Svenska]Onko rakennuksessa välinehuoltotila?"",""en"":""[English]Onko rakennuksessa välinehuoltotila?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2511,"{""fi"":""Työtila"",""sv"":""[Svenska]Työtila"",""en"":""[English]Työtila""}","{""fi"":""Onko rakennuksessa työtiloja?"",""sv"":""[Svenska]Onko rakennuksessa työtiloja?"",""en"":""[English]Onko rakennuksessa työtiloja?""}",,True,"{""fi"":""Työtilalla tarkoitetan yleensä muuhun kuin pääosin tietototyöhön tai teollisen mittakaavan tuotantoon käytettävää tilaa tai verstasta."",""sv"":""[Svenska]Työtilalla tarkoitetan yleensä muuhun kuin pääosin tietototyöhön tai teollisen mittakaavan tuotantoon käytettävää tilaa tai verstasta."",""en"":""[English]Työtilalla tarkoitetan yleensä muuhun kuin pääosin tietototyöhön tai teollisen mittakaavan tuotantoon käytettävää tilaa tai verstasta.""}"
2600,"{""fi"":""Kuvantaminen"",""sv"":""[Svenska]Kuvantaminen"",""en"":""[English]Kuvantaminen""}","{""fi"":""Onko rakennuksessa kuvantamistila?"",""sv"":""[Svenska]Onko rakennuksessa kuvantamistila?"",""en"":""[English]Onko rakennuksessa kuvantamistila?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2601,"{""fi"":""Hätäsuihku"",""sv"":""[Svenska]Hätäsuihku"",""en"":""[English]Hätäsuihku""}","{""fi"":""Onko rakennuksessa hätäsuihku?"",""sv"":""[Svenska]Onko rakennuksessa hätäsuihku?"",""en"":""[English]Onko rakennuksessa hätäsuihku?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
2602,"{""fi"":""Laboratoriotyöpiste"",""sv"":""[Svenska]Laboratoriotyöpiste"",""en"":""[English]Laboratoriotyöpiste""}","{""fi"":""Onko rakennuksesa laboratoriotyöpiste?"",""sv"":""[Svenska]Onko rakennuksesa laboratoriotyöpiste?"",""en"":""[English]Onko rakennuksesa laboratoriotyöpiste?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2603,"{""fi"":""Tutkimushuone"",""sv"":""[Svenska]Tutkimushuone"",""en"":""[English]Tutkimushuone""}","{""fi"":""Onko rakennuksessa tutkimushuone?"",""sv"":""[Svenska]Onko rakennuksessa tutkimushuone?"",""en"":""[English]Onko rakennuksessa tutkimushuone?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2700,"{""fi"":""Osastohoito"",""sv"":""[Svenska]Osastohoito"",""en"":""[English]Osastohoito""}","{""fi"":""Onko rakennuksessa osastohoitoa?"",""sv"":""[Svenska]Onko rakennuksessa osastohoitoa?"",""en"":""[English]Onko rakennuksessa osastohoitoa?""}",,True,"{""fi"":"""",""sv"":"""",""en"":""""}"
2800,"{""fi"":""Laboratorio"",""sv"":""[Svenska]Laboratorio"",""en"":""[English]Laboratorio""}","{""fi"":""Onko rakennuksessa laboratorioon liittyviä tiloja?"",""sv"":""[Svenska]Onko rakennuksessa laboratorioon liittyviä tiloja?"",""en"":""[English]Onko rakennuksessa laboratorioon liittyviä tiloja?""}",,False,"{""fi"":"""",""sv"":"""",""en"":""""}"
